"name","scientificName","countryCode","decimalLongitude","decimalLatitude","key","basisOfRecord","publishingOrg","year","gbifID","taxa","acronym"
NA,"Humulus lupulus L.","NO",10.606301,60.967397,"2556766617","HUMAN_OBSERVATION",NA,2020,"2556766617","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.334594,52.509459,"2557733189","HUMAN_OBSERVATION",NA,2020,"2557733189","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.351068,52.486527,"2557742455","HUMAN_OBSERVATION",NA,2020,"2557742455","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",49.162144,55.783592,"2557743901","HUMAN_OBSERVATION",NA,2020,"2557743901","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",4.489197,51.22974,"2557772388","HUMAN_OBSERVATION",NA,2020,"2557772388","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",4.489313,51.229737,"2557774329","HUMAN_OBSERVATION",NA,2020,"2557774329","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.511031,57.256791,"2557798558","HUMAN_OBSERVATION",NA,2020,"2557798558","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.512128,57.255842,"2557799235","HUMAN_OBSERVATION",NA,2020,"2557799235","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.510949,57.256954,"2557799587","HUMAN_OBSERVATION",NA,2020,"2557799587","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.510784,57.257149,"2557799926","HUMAN_OBSERVATION",NA,2020,"2557799926","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.512359,57.255971,"2557800908","HUMAN_OBSERVATION",NA,2020,"2557800908","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",49.162548,55.782925,"2557802088","HUMAN_OBSERVATION",NA,2020,"2557802088","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.337837,57.264871,"2557813419","HUMAN_OBSERVATION",NA,2020,"2557813419","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.337292,57.26585,"2557813620","HUMAN_OBSERVATION",NA,2020,"2557813620","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.348038,57.258167,"2557814082","HUMAN_OBSERVATION",NA,2020,"2557814082","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.334421,57.266702,"2557814127","HUMAN_OBSERVATION",NA,2020,"2557814127","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.346467,57.258761,"2557814472","HUMAN_OBSERVATION",NA,2020,"2557814472","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.317839,57.265743,"2557814670","HUMAN_OBSERVATION",NA,2020,"2557814670","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.33904,57.268946,"2557814961","HUMAN_OBSERVATION",NA,2020,"2557814961","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.339299,57.261476,"2557815395","HUMAN_OBSERVATION",NA,2020,"2557815395","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.345783,57.259473,"2557815656","HUMAN_OBSERVATION",NA,2020,"2557815656","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.222407,57.324607,"2557821324","HUMAN_OBSERVATION",NA,2020,"2557821324","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",16.64783,56.759152,"2558527817","HUMAN_OBSERVATION",NA,2020,"2558527817","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",17.60353,59.845675,"2558667016","HUMAN_OBSERVATION",NA,2020,"2558667016","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",8.516893,49.267357,"2558851075","HUMAN_OBSERVATION",NA,2020,"2558851075","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",12.266922,51.852322,"2558851078","HUMAN_OBSERVATION",NA,2020,"2558851078","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",10.168671,52.582047,"2558851080","HUMAN_OBSERVATION",NA,2020,"2558851080","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",10.542287,59.898813,"2560816715","HUMAN_OBSERVATION",NA,2020,"2560816715","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",11.451014,59.084777,"2560820838","HUMAN_OBSERVATION",NA,2020,"2560820838","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",15.4249,58.392116,"2561764922","HUMAN_OBSERVATION",NA,2020,"2561764922","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",8.379307,49.577553,"2562096656","HUMAN_OBSERVATION",NA,2020,"2562096656","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",8.383555,49.571236,"2562096658","HUMAN_OBSERVATION",NA,2020,"2562096658","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","KZ",80.495032,50.375578,"2563493603","HUMAN_OBSERVATION",NA,2020,"2563493603","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.511715,57.256055,"2563525050","HUMAN_OBSERVATION",NA,2020,"2563525050","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.513036,57.256773,"2563525369","HUMAN_OBSERVATION",NA,2020,"2563525369","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.127598,52.394471,"2563576173","HUMAN_OBSERVATION",NA,2020,"2563576173","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.511849,57.230513,"2563599258","HUMAN_OBSERVATION",NA,2020,"2563599258","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","KZ",80.492658,50.374265,"2563601601","HUMAN_OBSERVATION",NA,2020,"2563601601","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","KZ",80.491772,50.373644,"2563615709","HUMAN_OBSERVATION",NA,2020,"2563615709","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","KZ",80.491319,50.374101,"2563615832","HUMAN_OBSERVATION",NA,2020,"2563615832","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.373659,52.50045,"2563639120","HUMAN_OBSERVATION",NA,2020,"2563639120","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",71.654335,57.285113,"2563653850","HUMAN_OBSERVATION",NA,2020,"2563653850","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.318912,52.496051,"2573831553","HUMAN_OBSERVATION",NA,2020,"2573831553","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","KZ",77.03049,43.160022,"2573901500","HUMAN_OBSERVATION",NA,2020,"2573901500","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","KZ",80.493176,50.373821,"2574078580","HUMAN_OBSERVATION",NA,2020,"2574078580","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","US",-91.30916,47.268837,"2574175767","HUMAN_OBSERVATION",NA,2020,"2574175767","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",39.523085,55.882933,"2574206573","HUMAN_OBSERVATION",NA,2020,"2574206573","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",10.689107,59.478232,"2565061472","HUMAN_OBSERVATION",NA,2020,"2565061472","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",18.298233,57.592537,"2572552932","HUMAN_OBSERVATION",NA,2020,"2572552932","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",49.141609,55.750168,"2573887867","HUMAN_OBSERVATION",NA,2020,"2573887867","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BY",27.628976,53.855237,"2573888836","HUMAN_OBSERVATION",NA,2020,"2573888836","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",71.61675,57.281719,"2573894045","HUMAN_OBSERVATION",NA,2020,"2573894045","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",44.108838,55.871613,"2574010182","HUMAN_OBSERVATION",NA,2020,"2574010182","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",71.65644,57.293448,"2574013678","HUMAN_OBSERVATION",NA,2020,"2574013678","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BY",27.583032,53.862844,"2574113214","HUMAN_OBSERVATION",NA,2020,"2574113214","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",71.657404,57.294272,"2574146837","HUMAN_OBSERVATION",NA,2020,"2574146837","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",49.099625,55.845276,"2574161243","HUMAN_OBSERVATION",NA,2020,"2574161243","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",83.030342,54.882502,"2574161287","HUMAN_OBSERVATION",NA,2020,"2574161287","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",35.358418,52.314743,"2574168257","HUMAN_OBSERVATION",NA,2020,"2574168257","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",71.620053,57.281812,"2574269251","HUMAN_OBSERVATION",NA,2020,"2574269251","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",83.116403,54.907842,"2574318130","HUMAN_OBSERVATION",NA,2020,"2574318130","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","US",-114.149669,46.234893,"2576411325","HUMAN_OBSERVATION",NA,2020,"2576411325","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","AT",15.672701,48.545273,"2579247819","HUMAN_OBSERVATION",NA,2020,"2579247819","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","AT",15.680899,48.526849,"2579365882","HUMAN_OBSERVATION",NA,2020,"2579365882","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",40.428263,56.101486,"2580076305","HUMAN_OBSERVATION",NA,2020,"2580076305","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.393125,57.190449,"2576382952","HUMAN_OBSERVATION",NA,2020,"2576382952","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",59.932404,55.061597,"2576453265","HUMAN_OBSERVATION",NA,2020,"2576453265","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",49.113101,55.770654,"2576491013","HUMAN_OBSERVATION",NA,2020,"2576491013","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",84.941597,51.976176,"2579223332","HUMAN_OBSERVATION",NA,2020,"2579223332","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",38.969772,45.026301,"2579242381","HUMAN_OBSERVATION",NA,2020,"2579242381","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",84.930432,51.972835,"2579250352","HUMAN_OBSERVATION",NA,2020,"2579250352","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",84.936416,51.974561,"2579266348","HUMAN_OBSERVATION",NA,2020,"2579266348","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.576769,57.298225,"2579308590","HUMAN_OBSERVATION",NA,2020,"2579308590","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NZ",173.029447,-41.404985,"2579311417","HUMAN_OBSERVATION",NA,2020,"2579311417","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.577425,57.298999,"2579325557","HUMAN_OBSERVATION",NA,2020,"2579325557","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.577199,57.298564,"2579327541","HUMAN_OBSERVATION",NA,2020,"2579327541","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.577381,57.299154,"2579328568","HUMAN_OBSERVATION",NA,2020,"2579328568","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.561568,57.2893,"2579357481","HUMAN_OBSERVATION",NA,2020,"2579357481","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","US",-93.718598,45.503614,"2579368010","HUMAN_OBSERVATION",NA,2020,"2579368010","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","KZ",78.375616,45.008539,"2579377299","HUMAN_OBSERVATION",NA,2020,"2579377299","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.340401,57.236935,"2579385677","HUMAN_OBSERVATION",NA,2020,"2579385677","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.347792,57.253103,"2580080020","HUMAN_OBSERVATION",NA,2020,"2580080020","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.33927,57.268618,"2580090106","HUMAN_OBSERVATION",NA,2020,"2580090106","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.413769,57.149821,"2580103207","HUMAN_OBSERVATION",NA,2020,"2580103207","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.411108,57.13581,"2580105219","HUMAN_OBSERVATION",NA,2020,"2580105219","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.353849,57.212597,"2580124125","HUMAN_OBSERVATION",NA,2020,"2580124125","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.422525,57.174119,"2580130183","HUMAN_OBSERVATION",NA,2020,"2580130183","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.332206,57.268912,"2580132124","HUMAN_OBSERVATION",NA,2020,"2580132124","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.424441,57.176088,"2580137192","HUMAN_OBSERVATION",NA,2020,"2580137192","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.341459,57.265825,"2580175306","HUMAN_OBSERVATION",NA,2020,"2580175306","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.220352,57.266444,"2580179019","HUMAN_OBSERVATION",NA,2020,"2580179019","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.42351,57.176204,"2580180399","HUMAN_OBSERVATION",NA,2020,"2580180399","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.413942,57.151583,"2580200396","HUMAN_OBSERVATION",NA,2020,"2580200396","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.346078,57.251674,"2580202322","HUMAN_OBSERVATION",NA,2020,"2580202322","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.305317,57.263379,"2580235346","HUMAN_OBSERVATION",NA,2020,"2580235346","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",83.014931,51.171455,"2580236764","HUMAN_OBSERVATION",NA,2020,"2580236764","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.33568,57.269018,"2580238320","HUMAN_OBSERVATION",NA,2020,"2580238320","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",83.025909,51.171772,"2580242677","HUMAN_OBSERVATION",NA,2020,"2580242677","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",72.40841,57.128367,"2580263395","HUMAN_OBSERVATION",NA,2020,"2580263395","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",9.813881,52.713524,"1986463455","HUMAN_OBSERVATION",NA,2019,"1986463455","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",46.401585,55.485754,"1986562334","HUMAN_OBSERVATION",NA,2019,"1986562334","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","PL",16.867109,52.301483,"1986572040","HUMAN_OBSERVATION",NA,2019,"1986572040","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",10.963583,49.127308,"1988299485","HUMAN_OBSERVATION",NA,2019,"1988299485","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",8.775983,50.869458,"1990523674","HUMAN_OBSERVATION",NA,2019,"1990523674","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","ZA",22.35924,-33.85059,"1990560275","HUMAN_OBSERVATION",NA,2019,"1990560275","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",10.113087,52.616806,"1990684877","HUMAN_OBSERVATION",NA,2019,"1990684877","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","ZA",22.357106,-33.84999,"1993747229","HUMAN_OBSERVATION",NA,2019,"1993747229","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.3949,52.447281,"2244204843","HUMAN_OBSERVATION",NA,2019,"2244204843","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",17.714706,59.96287,"2247048033","HUMAN_OBSERVATION",NA,2019,"2247048033","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",16.670737,57.698679,"2247150779","HUMAN_OBSERVATION",NA,2019,"2247150779","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",11.282283,58.510251,"2247180403","HUMAN_OBSERVATION",NA,2019,"2247180403","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",14.091225,55.819774,"2247181497","HUMAN_OBSERVATION",NA,2019,"2247181497","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",14.224625,55.68381,"2247210969","HUMAN_OBSERVATION",NA,2019,"2247210969","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",12.889549,56.427362,"2247246747","HUMAN_OBSERVATION",NA,2019,"2247246747","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",12.886944,56.428405,"2247250857","HUMAN_OBSERVATION",NA,2019,"2247250857","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",5.157,50.8438,"2382847547","HUMAN_OBSERVATION",NA,2019,"2382847547","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",5.17306,50.95157,"2382861951","HUMAN_OBSERVATION",NA,2019,"2382861951","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",12.356818,51.344839,"2557771884","HUMAN_OBSERVATION",NA,2019,"2557771884","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",12.34677,51.342507,"2557772754","HUMAN_OBSERVATION",NA,2019,"2557772754","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.390571,52.447537,"1993729793","HUMAN_OBSERVATION",NA,2019,"1993729793","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","US",-93.148281,44.471603,"1993739659","HUMAN_OBSERVATION",NA,2019,"1993739659","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",12.21907,44.118847,"2005284598","HUMAN_OBSERVATION",NA,2019,"2005284598","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",49.274065,55.941068,"2005363379","HUMAN_OBSERVATION",NA,2019,"2005363379","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",40.431415,56.099496,"2005381658","HUMAN_OBSERVATION",NA,2019,"2005381658","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NZ",171.16543,-42.515948,"2012992083","HUMAN_OBSERVATION",NA,2019,"2012992083","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",10.423539,59.528662,"2027399690","HUMAN_OBSERVATION",NA,2019,"2027399690","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",14.224625,55.68381,"2247507469","HUMAN_OBSERVATION",NA,2019,"2247507469","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",12.734302,56.657192,"2247527732","HUMAN_OBSERVATION",NA,2019,"2247527732","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",5.48352,50.84115,"2382840672","HUMAN_OBSERVATION",NA,2019,"2382840672","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",5.17321,50.96056,"2382848552","HUMAN_OBSERVATION",NA,2019,"2382848552","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",5.49599,50.76911,"2382858834","HUMAN_OBSERVATION",NA,2019,"2382858834","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","CL",-73.27967,-39.837728,"2447827429","HUMAN_OBSERVATION",NA,2019,"2447827429","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",81.001568,53.822206,"2012969316","HUMAN_OBSERVATION",NA,2019,"2012969316","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","US",-91.21018,47.383273,"2013008462","HUMAN_OBSERVATION",NA,2019,"2013008462","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NZ",175.163936,-38.329378,"2013696269","HUMAN_OBSERVATION",NA,2019,"2013696269","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","AU",147.059906,-42.776475,"2013727550","HUMAN_OBSERVATION",NA,2019,"2013727550","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NZ",167.962778,-46.138889,"2013741774","HUMAN_OBSERVATION",NA,2019,"2013741774","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",10.66841,59.361378,"2027472441","HUMAN_OBSERVATION",NA,2019,"2027472441","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",10.249691,52.573151,"2028083867","HUMAN_OBSERVATION",NA,2019,"2028083867","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",9.407589,58.870061,"2147638798","HUMAN_OBSERVATION",NA,2019,"2147638798","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",10.66841,59.361378,"2147655842","HUMAN_OBSERVATION",NA,2019,"2147655842","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",11.643333,44.888611,"2234777433","HUMAN_OBSERVATION",NA,2019,"2234777433","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",37.625135,55.843105,"2234788920","HUMAN_OBSERVATION",NA,2019,"2234788920","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",12.031127,44.221303,"2234809333","HUMAN_OBSERVATION",NA,2019,"2234809333","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",12.030959,44.221542,"2237424312","HUMAN_OBSERVATION",NA,2019,"2237424312","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",17.60353,59.845675,"2270940233","HUMAN_OBSERVATION",NA,2019,"2270940233","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","SE",14.224625,55.68381,"2271010464","HUMAN_OBSERVATION",NA,2019,"2271010464","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",5.49707,50.81405,"2382840667","HUMAN_OBSERVATION",NA,2019,"2382840667","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",5.4689,50.82331,"2382849634","HUMAN_OBSERVATION",NA,2019,"2382849634","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",4.29106,50.73855,"2382855530","HUMAN_OBSERVATION",NA,2019,"2382855530","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",5.51104,50.80493,"2382873813","HUMAN_OBSERVATION",NA,2019,"2382873813","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","GB",-2.25189,53.33909,"2534211086","HUMAN_OBSERVATION",NA,2019,"2534211086","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",3.57961,50.92472,"2574849852","HUMAN_OBSERVATION",NA,2019,"2574849852","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",3.59294,50.97875,"2574867885","HUMAN_OBSERVATION",NA,2019,"2574867885","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","BE",3.89168,51.0073,"2574911396","HUMAN_OBSERVATION",NA,2019,"2574911396","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",8.770063,52.877373,"2235653669","HUMAN_OBSERVATION",NA,2019,"2235653669","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",9.003218,44.772659,"2236241102","HUMAN_OBSERVATION",NA,2019,"2236241102","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",37.704006,55.829566,"2236255773","HUMAN_OBSERVATION",NA,2019,"2236255773","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",8.92406,45.778761,"2236256346","HUMAN_OBSERVATION",NA,2019,"2236256346","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","CZ",17.359801,49.234405,"2236258869","HUMAN_OBSERVATION",NA,2019,"2236258869","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",8.91486,45.796644,"2236266209","HUMAN_OBSERVATION",NA,2019,"2236266209","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",5.115025,59.999924,"2236706830","HUMAN_OBSERVATION",NA,2019,"2236706830","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",5.145029,60.003724,"2236751455","HUMAN_OBSERVATION",NA,2019,"2236751455","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",5.373578,60.367224,"2236760204","HUMAN_OBSERVATION",NA,2019,"2236760204","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","AT",13.86508,48.149189,"2236833643","HUMAN_OBSERVATION",NA,2019,"2236833643","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","KZ",76.906738,43.231556,"2236855085","HUMAN_OBSERVATION",NA,2019,"2236855085","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","RU",46.321236,55.502867,"2236875692","HUMAN_OBSERVATION",NA,2019,"2236875692","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",11.115271,46.056826,"2236884658","HUMAN_OBSERVATION",NA,2019,"2236884658","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",10.433796,45.139999,"2236917066","HUMAN_OBSERVATION",NA,2019,"2236917066","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","IT",10.541523,45.118412,"2236920155","HUMAN_OBSERVATION",NA,2019,"2236920155","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","GB",-1.933545,52.662553,"2236920916","HUMAN_OBSERVATION",NA,2019,"2236920916","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.404007,52.453918,"2237193226","HUMAN_OBSERVATION",NA,2019,"2237193226","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.623433,53.950275,"2237193227","HUMAN_OBSERVATION",NA,2019,"2237193227","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.385843,52.437294,"2237193228","HUMAN_OBSERVATION",NA,2019,"2237193228","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.383408,52.46286,"2237193229","HUMAN_OBSERVATION",NA,2019,"2237193229","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",6.803026,51.146725,"2237193230","HUMAN_OBSERVATION",NA,2019,"2237193230","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",10.178318,53.724442,"2237193232","HUMAN_OBSERVATION",NA,2019,"2237193232","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","DE",13.353307,52.45034,"2237193233","HUMAN_OBSERVATION",NA,2019,"2237193233","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",5.263553,59.416023,"2237251097","HUMAN_OBSERVATION",NA,2019,"2237251097","Humulus lupulus","HUMLUP"
NA,"Humulus lupulus L.","NO",9.198515,59.571833,"2237271386","HUMAN_OBSERVATION",NA,2019,"2237271386","Humulus lupulus","HUMLUP"
